,level_0,level_1,correlation
1377,Q84_Y,Q46,-0.020021355
1378,Q84_Y,Q48,0.001182592
1379,Q84_Y,Q49,0.00450641
1380,Q84_Y,Q50,-0.006996135
1381,Q84_Y,Q52,-0.010228304
1382,Q84_Y,Q55,-0.078004182
1383,Q84_Y,Q56,-0.033491304
1384,Q84_Y,Q57,-0.036665744
1385,Q84_Y,Q59,-0.016068045
1386,Q84_Y,Q60,-0.052396477
1387,Q84_Y,Q71,-0.058031009
1388,Q84_Y,Q72,-0.053936157
1389,Q84_Y,Q85,-0.115545169
1390,Q84_Y,Q86,-0.070573118
1391,Q84_Y,Q87,-0.095444007
1392,Q84_Y,Q88,-0.043552019
1393,Q84_Y,Q89,-0.012397341
1394,Q84_Y,row_missing_percent,-0.005727441
1395,Q84_Y,Q84_1,-0.125995712
1396,Q84_Y,Q84_2,-0.132495999
1397,Q84_Y,Q84_3,-0.290226229
1398,Q84_Y,Q84_4,-0.45173106
1399,Q84_Y,Q84_5,-0.425815488
1400,Q84_Y,Q84_Y,1
1401,Q84_Y,DRNO_A,-0.098254034
1402,Q84_Y,DRNO_B,0.093895207
1403,Q84_Y,DRNO_C,-0.01568392
1404,Q84_Y,DRNO_D,-0.003568498
1405,Q84_Y,DHISP_A,-0.063715045
1406,Q84_Y,DHISP_B,0.063715045
1407,Q84_Y,DDIS_A,-0.201998376
1408,Q84_Y,DDIS_B,0.20199837617990848
1409,Q84_Y,DAGEGRP_A,0.055513023
1410,Q84_Y,DAGEGRP_B,-0.055513023
1411,Q84_Y,DSUPER_A,-0.008025861
1412,Q84_Y,DSUPER_B,0.008025861
1413,Q84_Y,DFEDTEN_A,-0.008342985
1414,Q84_Y,DFEDTEN_B,0.015488697931176321
1415,Q84_Y,DFEDTEN_C,-0.00770721
1416,Q84_Y,DSEX_A,-0.024961295
1417,Q84_Y,DSEX_B,0.024961295212729655
1418,Q84_Y,DMIL_A,-0.088718282
1419,Q84_Y,DMIL_B,0.088718282
1420,Q84_Y,DLEAVING,-0.023096664
1421,DRNO_A,Q2,0.020760020174834536
1422,DRNO_A,Q3,-0.000681194
1423,DRNO_A,Q4,0.024260631
1424,DRNO_A,Q6,0.011182686216069965
1425,DRNO_A,Q7,0.030304147691993612
1426,DRNO_A,Q46,-0.013464279
1427,DRNO_A,Q48,0.001936075
1428,DRNO_A,Q49,-0.014265976
1429,DRNO_A,Q50,-0.03305082
1430,DRNO_A,Q52,-0.011386286
1431,DRNO_A,Q55,0.038653509
1432,DRNO_A,Q56,-0.005823605
1433,DRNO_A,Q57,0.049069542
1434,DRNO_A,Q59,0.023278723948868894
1435,DRNO_A,Q60,0.041343653
1436,DRNO_A,Q71,-0.05184988
1437,DRNO_A,Q72,-0.043326668
1438,DRNO_A,Q85,0.010768894075655306
1439,DRNO_A,Q86,-0.0014958
1440,DRNO_A,Q87,-0.012503203
1441,DRNO_A,Q88,-0.019729144
1442,DRNO_A,Q89,-0.023103145
1443,DRNO_A,row_missing_percent,-0.14226624
1444,DRNO_A,Q84_1,0.003178737
1445,DRNO_A,Q84_2,-0.026136408
1446,DRNO_A,Q84_3,0.041489413
1447,DRNO_A,Q84_4,0.064957827
1448,DRNO_A,Q84_5,0.028971799361600974
1449,DRNO_A,Q84_Y,-0.098254034
1450,DRNO_A,DRNO_A,1
1451,DRNO_A,DRNO_B,-0.767277157
1452,DRNO_A,DRNO_C,-0.109542218
1453,DRNO_A,DRNO_D,-0.078691343
1454,DRNO_A,DHISP_A,-0.14117443
1455,DRNO_A,DHISP_B,0.14117442988990708
1456,DRNO_A,DDIS_A,0.084953233
1457,DRNO_A,DDIS_B,-0.084953233
1458,DRNO_A,DAGEGRP_A,-0.102062115
1459,DRNO_A,DAGEGRP_B,0.10206211492752658
1460,DRNO_A,DSUPER_A,0.046140573493615736
1461,DRNO_A,DSUPER_B,-0.046140573
1462,DRNO_A,DFEDTEN_A,-0.061465804
1463,DRNO_A,DFEDTEN_B,-0.032318794
1464,DRNO_A,DFEDTEN_C,0.096274757
1465,DRNO_A,DSEX_A,-0.185721411
1466,DRNO_A,DSEX_B,0.18572141098338882
1467,DRNO_A,DMIL_A,0.054882006658581395
1468,DRNO_A,DMIL_B,-0.054882007
1469,DRNO_A,DLEAVING,-0.008096684
1470,DRNO_B,Q2,-0.029825651
1471,DRNO_B,Q3,-0.005805422
1472,DRNO_B,Q4,-0.027451256
1473,DRNO_B,Q6,-0.014035259
1474,DRNO_B,Q7,-0.020121426
1475,DRNO_B,Q46,0.007580543
1476,DRNO_B,Q48,0.000344877
1477,DRNO_B,Q49,0.021558606
1478,DRNO_B,Q50,0.021387095
1479,DRNO_B,Q52,0.015736734
1480,DRNO_B,Q55,-0.057406907
1481,DRNO_B,Q56,-0.00840932
1482,DRNO_B,Q57,-0.044391299
1483,DRNO_B,Q59,-0.032502407
1484,DRNO_B,Q60,-0.056616949
1485,DRNO_B,Q71,0.050992164834826985
1486,DRNO_B,Q72,0.042314941393523264
1487,DRNO_B,Q85,-0.016001455
1488,DRNO_B,Q86,-0.00061638
1489,DRNO_B,Q87,0.00772983
1490,DRNO_B,Q88,0.025378035074984102
1491,DRNO_B,Q89,0.030809913042646953
1492,DRNO_B,row_missing_percent,0.19263911982057974
1493,DRNO_B,Q84_1,0.000546834
1494,DRNO_B,Q84_2,0.017766165300269046
1495,DRNO_B,Q84_3,-0.03863189
1496,DRNO_B,Q84_4,-0.056719231
1497,DRNO_B,Q84_5,-0.032552046
1498,DRNO_B,Q84_Y,0.093895207
1499,DRNO_B,DRNO_A,-0.767277157
1500,DRNO_B,DRNO_B,1
1501,DRNO_B,DRNO_C,-0.421123242
1502,DRNO_B,DRNO_D,-0.302520382
1503,DRNO_B,DHISP_A,0.15118133520781749
1504,DRNO_B,DHISP_B,-0.151181335
1505,DRNO_B,DDIS_A,-0.012148496
1506,DRNO_B,DDIS_B,0.012148496345559687
1507,DRNO_B,DAGEGRP_A,0.056093931354321135
1508,DRNO_B,DAGEGRP_B,-0.056093931
1509,DRNO_B,DSUPER_A,-0.094972228
1510,DRNO_B,DSUPER_B,0.094972228
1511,DRNO_B,DFEDTEN_A,0.003496751
1512,DRNO_B,DFEDTEN_B,0.026455011
1513,DRNO_B,DFEDTEN_C,-0.031207482
1514,DRNO_B,DSEX_A,0.1808753514658245
1515,DRNO_B,DSEX_B,-0.180875351
1516,DRNO_B,DMIL_A,0.009760492
1517,DRNO_B,DMIL_B,-0.009760492
1518,DRNO_B,DLEAVING,0.008563023
1519,DRNO_C,Q2,0.035548152
1520,DRNO_C,Q3,0.017830757677676806
1521,DRNO_C,Q4,0.020530127
1522,DRNO_C,Q6,0.021215384396781414
1523,DRNO_C,Q7,0.004655706
1524,DRNO_C,Q46,0.016765517956990782
1525,DRNO_C,Q48,0.006298699
1526,DRNO_C,Q49,-0.001925439
1527,DRNO_C,Q50,0.019259165
1528,DRNO_C,Q52,0.001388509
1529,DRNO_C,Q55,0.051319811
1530,DRNO_C,Q56,0.036300995
1531,DRNO_C,Q57,0.013985857322083248
1532,DRNO_C,Q59,0.021971235
1533,DRNO_C,Q60,0.046449444
1534,DRNO_C,Q71,-0.002818376
1535,DRNO_C,Q72,-0.002262302
1536,DRNO_C,Q85,0.019094995676184067
1537,DRNO_C,Q86,0.013638654892875109
1538,DRNO_C,Q87,0.016449692
1539,DRNO_C,Q88,-0.008716331
1540,DRNO_C,Q89,-0.014162387
1541,DRNO_C,row_missing_percent,-0.088757235
1542,DRNO_C,Q84_1,-0.007564333
1543,DRNO_C,Q84_2,-0.002810478
1544,DRNO_C,Q84_3,-0.003086563
1545,DRNO_C,Q84_4,0.005569239
1546,DRNO_C,Q84_5,0.019457730068681355
1547,DRNO_C,Q84_Y,-0.01568392
1548,DRNO_C,DRNO_A,-0.109542218
1549,DRNO_C,DRNO_B,-0.421123242
1550,DRNO_C,DRNO_C,1
1551,DRNO_C,DRNO_D,-0.043190069
1552,DRNO_C,DHISP_A,-0.081061366
1553,DRNO_C,DHISP_B,0.081061366
1554,DRNO_C,DDIS_A,-0.103256449
1555,DRNO_C,DDIS_B,0.10325644883383558
1556,DRNO_C,DAGEGRP_A,0.052075797
1557,DRNO_C,DAGEGRP_B,-0.052075797
1558,DRNO_C,DSUPER_A,0.058928754175736335
1559,DRNO_C,DSUPER_B,-0.058928754
1560,DRNO_C,DFEDTEN_A,0.056184839
1561,DRNO_C,DFEDTEN_B,0.002750187
1562,DRNO_C,DFEDTEN_C,-0.059998729
1563,DRNO_C,DSEX_A,-0.030562134
1564,DRNO_C,DSEX_B,0.030562134
1565,DRNO_C,DMIL_A,-0.115709764
1566,DRNO_C,DMIL_B,0.11570976393110861
1567,DRNO_C,DLEAVING,-0.024617739
1568,DRNO_D,Q2,-0.017467855
1569,DRNO_D,Q3,-0.00787889
1570,DRNO_D,Q4,-0.010810211
1571,DRNO_D,Q6,-0.017376293
1572,DRNO_D,Q7,-0.02114922
1573,DRNO_D,Q46,-0.012641397
1574,DRNO_D,Q48,-0.013625697
1575,DRNO_D,Q49,-0.021166739
1576,DRNO_D,Q50,-0.008461711
1577,DRNO_D,Q52,-0.017112663
1578,DRNO_D,Q55,-0.007625226
1579,DRNO_D,Q56,-0.015047178
1580,DRNO_D,Q57,-0.012914748
1581,DRNO_D,Q59,0.002235624
1582,DRNO_D,Q60,-0.008906398
1583,DRNO_D,Q71,-0.012944211
1584,DRNO_D,Q72,-0.010191162
1585,DRNO_D,Q85,-0.008599147
1586,DRNO_D,Q86,-0.013635058
1587,DRNO_D,Q87,-0.014688843
1588,DRNO_D,Q88,-0.009785149
1589,DRNO_D,Q89,-0.00888251
1590,DRNO_D,row_missing_percent,-0.060023771
1591,DRNO_D,Q84_1,0.001919758
1592,DRNO_D,Q84_2,0.015560522296135618
1593,DRNO_D,Q84_3,0.012063456627891146
1594,DRNO_D,Q84_4,-0.004777278
1595,DRNO_D,Q84_5,-0.006645485
1596,DRNO_D,Q84_Y,-0.003568498
1597,DRNO_D,DRNO_A,-0.078691343
1598,DRNO_D,DRNO_B,-0.302520382
1599,DRNO_D,DRNO_C,-0.043190069
1600,DRNO_D,DRNO_D,1
1601,DRNO_D,DHISP_A,0.032697357
1602,DRNO_D,DHISP_B,-0.032697357
1603,DRNO_D,DDIS_A,-0.014475825
1604,DRNO_D,DDIS_B,0.014475824947184204
1605,DRNO_D,DAGEGRP_A,0.009210211
1606,DRNO_D,DAGEGRP_B,-0.009210211
1607,DRNO_D,DSUPER_A,0.061365293
1608,DRNO_D,DSUPER_B,-0.061365293
1609,DRNO_D,DFEDTEN_A,0.04902389
1610,DRNO_D,DFEDTEN_B,-0.00060598
1611,DRNO_D,DFEDTEN_C,-0.049210015
1612,DRNO_D,DSEX_A,-0.014141124
1613,DRNO_D,DSEX_B,0.014141124
1614,DRNO_D,DMIL_A,0.012172602092838722
1615,DRNO_D,DMIL_B,-0.012172602
1616,DRNO_D,DLEAVING,0.029183536366723162
1617,DHISP_A,Q2,-0.026349197
1618,DHISP_A,Q3,-0.017832236
1619,DHISP_A,Q4,-0.030901816
1620,DHISP_A,Q6,-0.034973922
1621,DHISP_A,Q7,-0.02814988
1622,DHISP_A,Q46,-0.034696726
1623,DHISP_A,Q48,-0.046891276
1624,DHISP_A,Q49,-0.03077556
1625,DHISP_A,Q50,-0.024641274
1626,DHISP_A,Q52,-0.033809275
1627,DHISP_A,Q55,-0.014888858
1628,DHISP_A,Q56,-0.012755475
1629,DHISP_A,Q57,-0.018370598
1630,DHISP_A,Q59,-0.021062705
1631,DHISP_A,Q60,-0.004897268
1632,DHISP_A,Q71,-0.027214728
1633,DHISP_A,Q72,-0.03073932
1634,DHISP_A,Q85,0.018373496495016503
1635,DHISP_A,Q86,0.004891193
1636,DHISP_A,Q87,-0.001001848
1637,DHISP_A,Q88,-0.010816561
1638,DHISP_A,Q89,0.002643813
1639,DHISP_A,row_missing_percent,-0.03837538
1640,DHISP_A,Q84_1,0.022061841575262673
1641,DHISP_A,Q84_2,0.012977301012122706
1642,DHISP_A,Q84_3,0.039187781483224535
1643,DHISP_A,Q84_4,0.031165848526633493
1644,DHISP_A,Q84_5,0.001936114
1645,DHISP_A,Q84_Y,-0.063715045
1646,DHISP_A,DRNO_A,-0.14117443
1647,DHISP_A,DRNO_B,0.15118133520781749
1648,DHISP_A,DRNO_C,-0.081061366
1649,DHISP_A,DRNO_D,0.032697357
1650,DHISP_A,DHISP_A,1
1651,DHISP_A,DHISP_B,-1
1652,DHISP_A,DDIS_A,0.009558822
1653,DHISP_A,DDIS_B,-0.009558822
1654,DHISP_A,DAGEGRP_A,0.033803569
1655,DHISP_A,DAGEGRP_B,-0.033803569
1656,DHISP_A,DSUPER_A,0.041999937614971596
1657,DHISP_A,DSUPER_B,-0.041999938
1658,DHISP_A,DFEDTEN_A,0.06401886
1659,DHISP_A,DFEDTEN_B,-0.007006027
1660,DHISP_A,DFEDTEN_C,-0.057765963
1661,DHISP_A,DSEX_A,-0.038054577
1662,DHISP_A,DSEX_B,0.038054577
1663,DHISP_A,DMIL_A,0.041783479
1664,DHISP_A,DMIL_B,-0.041783479
1665,DHISP_A,DLEAVING,0.025072586070894468
1666,DHISP_B,Q2,0.026349196862650123
1667,DHISP_B,Q3,0.017832235997713837
1668,DHISP_B,Q4,0.030901815943153887
1669,DHISP_B,Q6,0.034973921639939606
1670,DHISP_B,Q7,0.028149880339904867
1671,DHISP_B,Q46,0.034696726
1672,DHISP_B,Q48,0.046891276
1673,DHISP_B,Q49,0.03077556
1674,DHISP_B,Q50,0.024641274
1675,DHISP_B,Q52,0.033809275
1676,DHISP_B,Q55,0.014888857571395566
1677,DHISP_B,Q56,0.012755474702738894
1678,DHISP_B,Q57,0.018370598
1679,DHISP_B,Q59,0.021062705
1680,DHISP_B,Q60,0.004897268
1681,DHISP_B,Q71,0.027214728182167344
1682,DHISP_B,Q72,0.030739320024098158
1683,DHISP_B,Q85,-0.018373496
1684,DHISP_B,Q86,-0.004891193
1685,DHISP_B,Q87,0.001001848
1686,DHISP_B,Q88,0.010816561309919965
1687,DHISP_B,Q89,-0.002643813
1688,DHISP_B,row_missing_percent,0.03837538
1689,DHISP_B,Q84_1,-0.022061842
1690,DHISP_B,Q84_2,-0.012977301
1691,DHISP_B,Q84_3,-0.039187781
1692,DHISP_B,Q84_4,-0.031165849
1693,DHISP_B,Q84_5,-0.001936114
1694,DHISP_B,Q84_Y,0.063715045
1695,DHISP_B,DRNO_A,0.14117442988990708
1696,DHISP_B,DRNO_B,-0.151181335
1697,DHISP_B,DRNO_C,0.081061366
1698,DHISP_B,DRNO_D,-0.032697357
1699,DHISP_B,DHISP_A,-1
1700,DHISP_B,DHISP_B,1
1701,DHISP_B,DDIS_A,-0.009558822
1702,DHISP_B,DDIS_B,0.009558822
1703,DHISP_B,DAGEGRP_A,-0.033803569
1704,DHISP_B,DAGEGRP_B,0.033803569463912796
1705,DHISP_B,DSUPER_A,-0.041999938
1706,DHISP_B,DSUPER_B,0.041999937614971096
1707,DHISP_B,DFEDTEN_A,-0.06401886
1708,DHISP_B,DFEDTEN_B,0.007006027
1709,DHISP_B,DFEDTEN_C,0.057765963
1710,DHISP_B,DSEX_A,0.038054577038045816
1711,DHISP_B,DSEX_B,-0.038054577
1712,DHISP_B,DMIL_A,-0.041783479
1713,DHISP_B,DMIL_B,0.041783479
1714,DHISP_B,DLEAVING,-0.025072586
1715,DDIS_A,Q2,-0.069403552
1716,DDIS_A,Q3,-0.039809427
1717,DDIS_A,Q4,-0.048456254
1718,DDIS_A,Q6,-0.06166015
1719,DDIS_A,Q7,-0.047282258
1720,DDIS_A,Q46,-0.042779795
1721,DDIS_A,Q48,-0.053787491
1722,DDIS_A,Q49,-0.054902663
1723,DDIS_A,Q50,-0.057375808
1724,DDIS_A,Q52,-0.043566761
1725,DDIS_A,Q55,-0.012961076
1726,DDIS_A,Q56,-0.030155073
1727,DDIS_A,Q57,-0.022042062
1728,DDIS_A,Q59,-0.023873887
1729,DDIS_A,Q60,-0.010399225
1730,DDIS_A,Q71,-0.015984283
1731,DDIS_A,Q72,-0.022981923
1732,DDIS_A,Q85,0.009892162
1733,DDIS_A,Q86,-0.004787058
1734,DDIS_A,Q87,-0.006557818
1735,DDIS_A,Q88,0.006992153
1736,DDIS_A,Q89,0.031139406503260986
1737,DDIS_A,row_missing_percent,-0.055615847
1738,DDIS_A,Q84_1,0.10994167155994296
1739,DDIS_A,Q84_2,0.061192109499332535
1740,DDIS_A,Q84_3,0.07261571
1741,DDIS_A,Q84_4,0.035167588
1742,DDIS_A,Q84_5,0.089242712
1743,DDIS_A,Q84_Y,-0.201998376
1744,DDIS_A,DRNO_A,0.084953233
1745,DDIS_A,DRNO_B,-0.012148496
1746,DDIS_A,DRNO_C,-0.103256449
1747,DDIS_A,DRNO_D,-0.014475825
1748,DDIS_A,DHISP_A,0.009558822
1749,DDIS_A,DHISP_B,-0.009558822
1750,DDIS_A,DDIS_A,1
1751,DDIS_A,DDIS_B,-1
1752,DDIS_A,DAGEGRP_A,-0.042162761
1753,DDIS_A,DAGEGRP_B,0.042162760832426954
1754,DDIS_A,DSUPER_A,0.067133424
1755,DDIS_A,DSUPER_B,-0.067133424
1756,DDIS_A,DFEDTEN_A,0.062680831
1757,DDIS_A,DFEDTEN_B,0.00613677
1758,DDIS_A,DFEDTEN_C,-0.070143162
1759,DDIS_A,DSEX_A,0.012791479489950066
1760,DDIS_A,DSEX_B,-0.012791479
1761,DDIS_A,DMIL_A,0.3111092789480077
1762,DDIS_A,DMIL_B,-0.311109279
1763,DDIS_A,DLEAVING,0.065647159
1764,DDIS_B,Q2,0.069403552
1765,DDIS_B,Q3,0.039809427217335394
1766,DDIS_B,Q4,0.048456254
1767,DDIS_B,Q6,0.06166015
1768,DDIS_B,Q7,0.047282257880420266
1769,DDIS_B,Q46,0.042779795
1770,DDIS_B,Q48,0.053787491
1771,DDIS_B,Q49,0.054902663
1772,DDIS_B,Q50,0.057375808426471504
1773,DDIS_B,Q52,0.043566760971885714
1774,DDIS_B,Q55,0.012961076433419733
1775,DDIS_B,Q56,0.030155073498381937
1776,DDIS_B,Q57,0.022042062
1777,DDIS_B,Q59,0.023873886513191105
1778,DDIS_B,Q60,0.010399225347065395
1779,DDIS_B,Q71,0.015984283485332876
1780,DDIS_B,Q72,0.022981922899666735
1781,DDIS_B,Q85,-0.009892162
1782,DDIS_B,Q86,0.004787058
1783,DDIS_B,Q87,0.006557818
1784,DDIS_B,Q88,-0.006992153
1785,DDIS_B,Q89,-0.031139407
1786,DDIS_B,row_missing_percent,0.055615846941796894
1787,DDIS_B,Q84_1,-0.109941672
1788,DDIS_B,Q84_2,-0.061192109
1789,DDIS_B,Q84_3,-0.07261571
1790,DDIS_B,Q84_4,-0.035167588
1791,DDIS_B,Q84_5,-0.089242712
1792,DDIS_B,Q84_Y,0.20199837617990848
1793,DDIS_B,DRNO_A,-0.084953233
1794,DDIS_B,DRNO_B,0.012148496345559687
1795,DDIS_B,DRNO_C,0.10325644883383558
1796,DDIS_B,DRNO_D,0.014475824947184204
1797,DDIS_B,DHISP_A,-0.009558822
1798,DDIS_B,DHISP_B,0.009558822
1799,DDIS_B,DDIS_A,-1
1800,DDIS_B,DDIS_B,1
1801,DDIS_B,DAGEGRP_A,0.042162760832427044
1802,DDIS_B,DAGEGRP_B,-0.042162761
1803,DDIS_B,DSUPER_A,-0.067133424
1804,DDIS_B,DSUPER_B,0.067133424
1805,DDIS_B,DFEDTEN_A,-0.062680831
1806,DDIS_B,DFEDTEN_B,-0.00613677
1807,DDIS_B,DFEDTEN_C,0.070143162
1808,DDIS_B,DSEX_A,-0.012791479
1809,DDIS_B,DSEX_B,0.012791479489950014
1810,DDIS_B,DMIL_A,-0.311109279
1811,DDIS_B,DMIL_B,0.3111092789480076
1812,DDIS_B,DLEAVING,-0.065647159
1813,DAGEGRP_A,Q2,0.004124308
1814,DAGEGRP_A,Q3,-0.036113169
1815,DAGEGRP_A,Q4,-0.007214296
1816,DAGEGRP_A,Q6,-0.00714895
1817,DAGEGRP_A,Q7,0.008891904
1818,DAGEGRP_A,Q46,0.046410343
1819,DAGEGRP_A,Q48,0.053810718703646246
1820,DAGEGRP_A,Q49,0.073890636
1821,DAGEGRP_A,Q50,0.062662015
1822,DAGEGRP_A,Q52,0.041003472
1823,DAGEGRP_A,Q55,0.020301386913039052
1824,DAGEGRP_A,Q56,0.070777072
1825,DAGEGRP_A,Q57,0.019860417078368532
1826,DAGEGRP_A,Q59,0.042610136
1827,DAGEGRP_A,Q60,0.045373961073258674
1828,DAGEGRP_A,Q71,-0.007507398
1829,DAGEGRP_A,Q72,-0.001276004
1830,DAGEGRP_A,Q85,-0.046306978
1831,DAGEGRP_A,Q86,-0.042932447
1832,DAGEGRP_A,Q87,-0.048582191
1833,DAGEGRP_A,Q88,-0.005154259
1834,DAGEGRP_A,Q89,0.047658036
1835,DAGEGRP_A,row_missing_percent,-0.109849109
1836,DAGEGRP_A,Q84_1,-0.013136908
1837,DAGEGRP_A,Q84_2,-0.008749812
1838,DAGEGRP_A,Q84_3,-0.05500228
1839,DAGEGRP_A,Q84_4,-0.027754298
1840,DAGEGRP_A,Q84_5,0.011728661191746008
1841,DAGEGRP_A,Q84_Y,0.055513023
1842,DAGEGRP_A,DRNO_A,-0.102062115
1843,DAGEGRP_A,DRNO_B,0.056093931354321135
1844,DAGEGRP_A,DRNO_C,0.052075797
1845,DAGEGRP_A,DRNO_D,0.009210211
1846,DAGEGRP_A,DHISP_A,0.033803569
1847,DAGEGRP_A,DHISP_B,-0.033803569
1848,DAGEGRP_A,DDIS_A,-0.042162761
1849,DAGEGRP_A,DDIS_B,0.042162760832427044
1850,DAGEGRP_A,DAGEGRP_A,1
1851,DAGEGRP_A,DAGEGRP_B,-1
1852,DAGEGRP_A,DSUPER_A,0.18434282783543665
1853,DAGEGRP_A,DSUPER_B,-0.184342828
1854,DAGEGRP_A,DFEDTEN_A,0.4516387728208256
1855,DAGEGRP_A,DFEDTEN_B,-0.115416567
1856,DAGEGRP_A,DFEDTEN_C,-0.338548857
1857,DAGEGRP_A,DSEX_A,-0.028690617
1858,DAGEGRP_A,DSEX_B,0.028690617291139895
1859,DAGEGRP_A,DMIL_A,-0.120021568
1860,DAGEGRP_A,DMIL_B,0.12002156814057266
1861,DAGEGRP_A,DLEAVING,0.015887619326737757
1862,DAGEGRP_B,Q2,-0.004124308
1863,DAGEGRP_B,Q3,0.036113169
1864,DAGEGRP_B,Q4,0.007214296
1865,DAGEGRP_B,Q6,0.00714895
1866,DAGEGRP_B,Q7,-0.008891904
1867,DAGEGRP_B,Q46,-0.046410343
1868,DAGEGRP_B,Q48,-0.053810719
1869,DAGEGRP_B,Q49,-0.073890636
1870,DAGEGRP_B,Q50,-0.062662015
1871,DAGEGRP_B,Q52,-0.041003472
1872,DAGEGRP_B,Q55,-0.020301387
1873,DAGEGRP_B,Q56,-0.070777072
1874,DAGEGRP_B,Q57,-0.019860417
1875,DAGEGRP_B,Q59,-0.042610136
1876,DAGEGRP_B,Q60,-0.045373961
1877,DAGEGRP_B,Q71,0.007507398
1878,DAGEGRP_B,Q72,0.001276004
1879,DAGEGRP_B,Q85,0.046306978
1880,DAGEGRP_B,Q86,0.042932447103482096
1881,DAGEGRP_B,Q87,0.048582191
1882,DAGEGRP_B,Q88,0.005154259
1883,DAGEGRP_B,Q89,-0.047658036
1884,DAGEGRP_B,row_missing_percent,0.10984910884954414
1885,DAGEGRP_B,Q84_1,0.013136907878870651
1886,DAGEGRP_B,Q84_2,0.008749812
1887,DAGEGRP_B,Q84_3,0.05500228
1888,DAGEGRP_B,Q84_4,0.027754298127424384
1889,DAGEGRP_B,Q84_5,-0.011728661
1890,DAGEGRP_B,Q84_Y,-0.055513023
1891,DAGEGRP_B,DRNO_A,0.10206211492752658
1892,DAGEGRP_B,DRNO_B,-0.056093931
1893,DAGEGRP_B,DRNO_C,-0.052075797
1894,DAGEGRP_B,DRNO_D,-0.009210211
1895,DAGEGRP_B,DHISP_A,-0.033803569
1896,DAGEGRP_B,DHISP_B,0.033803569463912796
1897,DAGEGRP_B,DDIS_A,0.042162760832426954
1898,DAGEGRP_B,DDIS_B,-0.042162761
1899,DAGEGRP_B,DAGEGRP_A,-1
1900,DAGEGRP_B,DAGEGRP_B,1
1901,DAGEGRP_B,DSUPER_A,-0.184342828
1902,DAGEGRP_B,DSUPER_B,0.18434282783543648
1903,DAGEGRP_B,DFEDTEN_A,-0.451638773
1904,DAGEGRP_B,DFEDTEN_B,0.1154165672387819
1905,DAGEGRP_B,DFEDTEN_C,0.33854885718731986
1906,DAGEGRP_B,DSEX_A,0.028690617291139912
1907,DAGEGRP_B,DSEX_B,-0.028690617
1908,DAGEGRP_B,DMIL_A,0.12002156814057299
1909,DAGEGRP_B,DMIL_B,-0.120021568
1910,DAGEGRP_B,DLEAVING,-0.015887619
1911,DSUPER_A,Q2,-0.137964711
1912,DSUPER_A,Q3,-0.111080193
1913,DSUPER_A,Q4,-0.061641341
1914,DSUPER_A,Q6,-0.12312423
1915,DSUPER_A,Q7,-0.113057865
1916,DSUPER_A,Q46,-0.104503088
1917,DSUPER_A,Q48,-0.028488474
1918,DSUPER_A,Q49,-0.025443256
1919,DSUPER_A,Q50,-0.037681829
1920,DSUPER_A,Q52,-0.022131899
1921,DSUPER_A,Q55,-0.0619335
1922,DSUPER_A,Q56,-0.081682016
1923,DSUPER_A,Q57,-0.076775945
1924,DSUPER_A,Q59,-0.042483812
1925,DSUPER_A,Q60,-0.049823196
1926,DSUPER_A,Q71,-0.152797453
1927,DSUPER_A,Q72,-0.151067859
1928,DSUPER_A,Q85,-0.123749886
1929,DSUPER_A,Q86,-0.120579843
1930,DSUPER_A,Q87,-0.137604371
1931,DSUPER_A,Q88,-0.13228019
1932,DSUPER_A,Q89,-0.078425862
1933,DSUPER_A,row_missing_percent,-0.087934223
1934,DSUPER_A,Q84_1,0.029086734211933155
1935,DSUPER_A,Q84_2,0.036518588
1936,DSUPER_A,Q84_3,0.043240896576728236
1937,DSUPER_A,Q84_4,0.014566797893738187
1938,DSUPER_A,Q84_5,-0.063093944
1939,DSUPER_A,Q84_Y,-0.008025861
1940,DSUPER_A,DRNO_A,0.046140573493615736
1941,DSUPER_A,DRNO_B,-0.094972228
1942,DSUPER_A,DRNO_C,0.058928754175736335
1943,DSUPER_A,DRNO_D,0.061365293
1944,DSUPER_A,DHISP_A,0.041999937614971596
1945,DSUPER_A,DHISP_B,-0.041999938
1946,DSUPER_A,DDIS_A,0.067133424
1947,DSUPER_A,DDIS_B,-0.067133424
1948,DSUPER_A,DAGEGRP_A,0.18434282783543665
1949,DSUPER_A,DAGEGRP_B,-0.184342828
1950,DSUPER_A,DSUPER_A,1
1951,DSUPER_A,DSUPER_B,-1
1952,DSUPER_A,DFEDTEN_A,0.24489999178162786
1953,DSUPER_A,DFEDTEN_B,-0.075321504
1954,DSUPER_A,DFEDTEN_C,-0.170263668
1955,DSUPER_A,DSEX_A,-0.065703323
1956,DSUPER_A,DSEX_B,0.065703323
1957,DSUPER_A,DMIL_A,0.034776981
1958,DSUPER_A,DMIL_B,-0.034776981
1959,DSUPER_A,DLEAVING,0.024205566555294093
1960,DSUPER_B,Q2,0.13796471072816407
1961,DSUPER_B,Q3,0.1110801931734473
1962,DSUPER_B,Q4,0.061641341
1963,DSUPER_B,Q6,0.12312422991274173
1964,DSUPER_B,Q7,0.11305786537977379
1965,DSUPER_B,Q46,0.10450308795495887
1966,DSUPER_B,Q48,0.028488474440309046
1967,DSUPER_B,Q49,0.025443256067270575
1968,DSUPER_B,Q50,0.037681829
1969,DSUPER_B,Q52,0.022131899078903127
